Order ID;Order Date;Ship Date;IdShipMode;Customer ID
US-2015-140200;26/7/2015;28/7/2015;3;CA-12775
US-2017-110576;28/11/2017;2/12/2017;2;RB-19795
CA-2017-131156;3/4/2017;7/4/2017;2;KH-16360
CA-2017-136539;28/12/2017;1/1/2018;2;GH-14665
CA-2017-119305;30/11/2017;4/12/2017;2;SW-20275
CA-2017-102414;15/5/2017;18/5/2017;1;JA-15970
CA-2015-112571;22/9/2015;22/9/2015;4;DL-12925
CA-2017-152142;14/11/2017;19/11/2017;2;LW-16990
CA-2015-160059;27/11/2015;1/12/2015;2;TB-21190
CA-2016-120859;1/9/2016;4/9/2016;3;CV-12805
CA-2014-127488;22/9/2014;24/9/2014;1;MS-17365
CA-2017-135279;9/4/2017;11/4/2017;3;BS-11800
CA-2014-115791;16/1/2014;18/1/2014;1;DL-13315
US-2017-103247;5/10/2017;8/10/2017;1;PO-19195
US-2017-100209;9/7/2017;15/7/2017;2;TD-20995
CA-2017-159366;7/1/2017;10/1/2017;3;BW-11110
CA-2016-145499;30/5/2016;31/5/2016;3;RW-19690
CA-2015-157035;9/12/2015;12/12/2015;3;KB-16600
CA-2016-144939;3/10/2016;8/10/2016;2;EB-13870
CA-2014-163419;11/11/2014;14/11/2014;1;TZ-21580
CA-2017-100314;29/9/2017;5/10/2017;2;AS-10630
CA-2015-146829;10/3/2015;10/3/2015;4;TS-21340
CA-2017-167899;21/5/2017;26/5/2017;2;JG-15805
CA-2015-153549;29/3/2015;31/3/2015;1;SL-20155
CA-2016-110023;9/9/2016;11/9/2016;3;TS-21610
CA-2016-105585;26/8/2016;27/8/2016;3;RF-19735
CA-2014-117639;21/5/2014;25/5/2014;2;MW-18235
CA-2015-162537;28/10/2015;3/11/2015;2;RD-19585
CA-2016-155488;13/11/2016;17/11/2016;2;FM-14290
CA-2015-124891;31/7/2015;31/7/2015;4;RH-19495
CA-2015-126445;27/8/2015;31/8/2015;2;RA-19945
CA-2015-111199;13/11/2015;17/11/2015;2;JK-15730
CA-2015-105312;6/11/2015;9/11/2015;3;MT-17815
US-2017-106705;26/12/2017;1/1/2018;2;PO-18850
CA-2017-135034;1/8/2017;3/8/2017;3;AT-10735
CA-2014-158540;24/11/2014;26/11/2014;3;VG-21790
CA-2017-118437;17/6/2017;21/6/2017;1;PF-19165
US-2015-126214;21/12/2015;24/12/2015;1;JS-15880
CA-2015-133025;17/9/2015;19/9/2015;1;MO-17800
CA-2015-108665;6/7/2015;10/7/2015;2;KM-16225
CA-2015-124450;27/4/2015;3/5/2015;2;GT-14710
CA-2015-167269;16/6/2015;20/6/2015;2;PB-19150
CA-2017-106964;17/12/2017;20/12/2017;3;HR-14770
CA-2016-126529;11/1/2016;13/1/2016;1;DE-13255
CA-2014-163552;11/7/2014;15/7/2014;2;LA-16780
CA-2016-109820;20/11/2016;22/11/2016;3;AG-10390
CA-2016-113061;22/4/2016;26/4/2016;2;EL-13735
CA-2015-127418;13/6/2015;14/6/2015;3;JJ-15445
CA-2017-121818;20/11/2017;21/11/2017;3;JH-15430
CA-2016-127670;20/3/2016;24/3/2016;2;RD-19660
CA-2016-102981;6/9/2016;9/9/2016;1;MO-17500
CA-2017-115651;9/7/2017;12/7/2017;3;NS-18640
CA-2017-152702;12/10/2017;16/10/2017;2;SN-20710
CA-2016-169103;8/3/2016;13/3/2016;2;ZC-21910
CA-2014-139192;27/5/2014;1/6/2014;1;LC-16885
US-2015-153500;3/7/2015;5/7/2015;3;DG-13300
CA-2015-110667;4/4/2015;8/4/2015;2;NF-18595
CA-2017-167150;10/12/2017;17/12/2017;2;BP-11185
CA-2016-105284;24/11/2016;1/12/2016;2;MG-17650
US-2015-125374;23/3/2015;29/3/2015;2;JD-16060
CA-2015-161263;16/4/2015;21/4/2015;2;TS-21160
CA-2016-157686;1/10/2016;2/10/2016;3;BD-11620
US-2017-139955;28/9/2017;30/9/2017;1;CM-12160
US-2015-150161;25/7/2015;29/7/2015;2;RB-19795
CA-2015-144652;20/11/2015;26/11/2015;2;SN-20560
CA-2016-152814;28/4/2016;2/5/2016;2;EH-14005
CA-2017-106943;14/11/2017;19/11/2017;2;FO-14305
CA-2016-134348;12/11/2016;19/11/2016;2;MS-17710
CA-2016-161781;29/9/2016;30/9/2016;3;CC-12100
CA-2017-132521;23/9/2017;25/9/2017;1;DW-13540
CA-2015-110016;29/11/2015;4/12/2015;2;BT-11395
US-2016-143819;1/3/2016;5/3/2016;2;KD-16270
CA-2016-167584;12/8/2016;12/8/2016;4;LC-16870
CA-2016-166163;15/8/2016;20/8/2016;1;CY-12745
CA-2017-158407;4/6/2017;10/6/2017;2;LW-16990
CA-2015-143490;6/12/2015;13/12/2015;2;NP-18325
CA-2015-165085;27/12/2015;31/12/2015;2;BT-11485
CA-2017-160423;21/1/2017;26/1/2017;2;PS-19045
CA-2014-159338;25/6/2014;28/6/2014;3;NS-18640
CA-2016-107216;14/6/2016;17/6/2016;3;PV-18985
US-2017-145863;21/4/2017;27/4/2017;2;RP-19390
CA-2016-112340;21/10/2016;27/10/2016;2;NM-18520
US-2016-110156;19/11/2016;24/11/2016;2;EH-13945
CA-2017-140585;18/12/2017;23/12/2017;1;RA-19915
CA-2016-144855;22/7/2016;24/7/2016;1;DL-13495
CA-2015-142755;4/9/2015;8/9/2015;2;CS-12355
US-2014-147627;20/1/2014;26/1/2014;2;HL-15040
CA-2015-105970;2/3/2015;7/3/2015;2;PA-19060
CA-2016-112102;12/4/2016;16/4/2016;2;BD-11605
US-2016-114776;6/12/2016;7/12/2016;3;GG-14650
US-2016-134908;5/6/2016;9/6/2016;2;JS-15940
US-2016-148803;11/12/2016;11/12/2016;4;LR-16915
CA-2016-152170;12/11/2016;15/11/2016;1;FH-14275
CA-2014-146969;29/9/2014;3/10/2014;2;AP-10915
CA-2015-112452;4/4/2015;4/4/2015;4;NC-18340
CA-2015-113971;8/5/2015;14/5/2015;2;CB-12535
CA-2017-160395;31/12/2016;6/1/2017;2;KL-16555
CA-2014-136567;20/12/2014;21/12/2014;3;PS-19045
CA-2016-149314;2/7/2016;7/7/2016;1;GB-14530
CA-2017-147039;29/6/2017;4/7/2017;2;AA-10315
CA-2014-126522;1/9/2014;5/9/2014;1;LT-16765
CA-2014-127964;3/3/2014;8/3/2014;2;AP-10720
CA-2014-117709;4/5/2014;8/5/2014;2;PM-18940
CA-2015-125416;2/11/2015;2/11/2015;4;KC-16540
CA-2017-145226;8/12/2017;10/12/2017;1;DL-13315
US-2014-100279;10/3/2014;14/3/2014;2;SW-20275
CA-2014-158064;21/4/2014;25/4/2014;2;AA-10375
US-2015-104430;22/10/2015;26/10/2015;2;LT-17110
CA-2015-132080;22/8/2015;25/8/2015;3;DP-13105
CA-2016-161207;29/8/2016;3/9/2016;2;AB-10060
CA-2014-120243;27/12/2014;30/12/2014;1;AT-10435
CA-2016-113621;1/12/2016;5/12/2016;2;JE-15745
CA-2016-168081;24/4/2016;27/4/2016;1;CA-12055
CA-2014-128146;21/6/2014;25/6/2014;2;DB-13060
CA-2017-138779;14/1/2017;15/1/2017;3;RB-19570
CA-2014-127131;24/11/2014;30/11/2014;2;HR-14830
CA-2017-117212;26/2/2017;28/2/2017;1;BT-11530
US-2015-130519;15/9/2015;15/9/2015;4;NG-18355
CA-2016-130946;8/4/2016;12/4/2016;2;ZC-21910
CA-2016-114727;18/7/2016;24/7/2016;2;LS-16945
CA-2017-133235;1/8/2017;4/8/2017;3;LH-16750
CA-2016-137050;14/7/2016;18/7/2016;1;SW-20755
US-2017-118087;9/9/2017;13/9/2017;2;SP-20620
CA-2014-110184;12/7/2014;16/7/2014;2;BF-11170
CA-2016-126004;4/12/2016;5/12/2016;3;BM-11140
CA-2017-100013;6/11/2017;11/11/2017;2;ZC-21910
CA-2015-132570;31/10/2015;2/11/2015;1;KT-16480
CA-2016-153682;30/5/2016;1/6/2016;3;BG-11695
CA-2016-144344;28/10/2016;28/10/2016;4;PG-18820
CA-2014-127012;11/8/2014;15/8/2014;2;GM-14680
CA-2016-128727;29/8/2016;4/9/2016;2;MO-17800
US-2016-162859;15/2/2016;22/2/2016;2;PG-18820
CA-2017-133641;14/5/2017;21/5/2017;2;EJ-14155
CA-2014-168494;12/12/2014;14/12/2014;1;NP-18700
CA-2017-115602;18/12/2017;24/12/2017;2;DJ-13630
CA-2015-154956;4/7/2015;9/7/2015;2;IM-15070
CA-2017-144638;10/3/2017;14/3/2017;2;MH-18115
US-2016-168620;24/12/2016;28/12/2016;1;RB-19795
CA-2017-117079;23/10/2017;27/10/2017;2;JR-15700
US-2016-144393;28/10/2016;4/11/2016;2;SM-20950
CA-2017-105053;7/7/2017;9/7/2017;1;CS-12355
CA-2016-155992;1/10/2016;2/10/2016;3;CC-12220
CA-2017-110380;2/9/2017;7/9/2017;2;PF-19225
US-2014-167738;24/12/2014;29/12/2014;2;JC-16105
CA-2017-121412;23/9/2017;27/9/2017;2;BG-11695
CA-2017-100426;4/6/2017;8/6/2017;2;DC-12850
US-2016-103646;21/4/2016;26/4/2016;2;SP-20545
CA-2016-119186;26/5/2016;26/5/2016;4;MS-17710
CA-2016-148698;2/5/2016;7/5/2016;2;BD-11770
CA-2014-163293;8/9/2014;11/9/2014;3;KC-16255
CA-2016-160815;5/9/2016;6/9/2016;3;TR-21325
CA-2017-122154;9/4/2017;11/4/2017;3;SA-20830
US-2015-149692;6/12/2015;12/12/2015;2;KW-16435
CA-2016-119445;26/6/2016;3/7/2016;2;GM-14500
CA-2015-124268;4/7/2015;8/7/2015;2;AD-10180
CA-2016-154711;22/11/2016;26/11/2016;2;TB-21355
CA-2016-163384;10/11/2016;12/11/2016;3;CC-12430
CA-2015-101707;27/8/2015;1/9/2015;2;PF-19165
CA-2015-138898;25/5/2015;29/5/2015;2;JH-16180
CA-2017-115427;30/12/2017;3/1/2018;2;EB-13975
CA-2016-134425;8/12/2016;12/12/2016;1;QJ-19255
CA-2015-121391;4/10/2015;7/10/2015;3;AA-10315
CA-2016-137043;23/12/2016;25/12/2016;1;LC-17140
CA-2015-115847;19/9/2015;24/9/2015;1;TC-21535
US-2017-126179;3/7/2017;7/7/2017;2;CS-12460
CA-2016-101966;14/7/2016;16/7/2016;1;BM-11785
CA-2016-141397;20/6/2016;21/6/2016;3;RC-19825
CA-2016-141082;9/12/2016;13/12/2016;2;FM-14380
US-2016-134488;24/9/2016;1/10/2016;2;PK-19075
CA-2016-145919;18/12/2016;23/12/2016;2;HG-14965
CA-2017-157651;10/12/2017;14/12/2017;2;HA-14920
CA-2014-160773;1/7/2014;5/7/2014;2;LW-16825
CA-2017-167703;3/2/2017;8/2/2017;2;MC-17575
CA-2017-121804;3/3/2017;8/3/2017;2;LP-17095
CA-2017-162635;9/10/2017;10/10/2017;3;EB-14170
CA-2014-107153;28/9/2014;3/10/2014;2;GZ-14545
US-2014-117058;27/5/2014;30/5/2014;3;LE-16810
CA-2015-120439;14/6/2015;18/6/2015;2;AD-10180
CA-2016-128258;30/3/2016;1/4/2016;3;CP-12085
CA-2017-106033;15/10/2017;18/10/2017;1;FG-14260
CA-2016-142762;23/5/2016;27/5/2016;2;LD-17005
CA-2017-127705;2/6/2017;6/6/2017;2;AB-10255
CA-2014-122567;16/2/2014;21/2/2014;2;MN-17935
CA-2014-121664;6/5/2014;10/5/2014;2;HP-14815
CA-2016-122133;16/5/2016;23/5/2016;2;JR-15670
US-2017-123281;2/4/2017;7/4/2017;2;JF-15190
CA-2017-100524;31/3/2017;2/4/2017;1;CM-12115
CA-2017-113481;2/1/2017;4/1/2017;3;AS-10045
CA-2015-131758;28/5/2015;1/6/2015;2;KB-16315
CA-2014-118339;17/3/2014;24/3/2014;2;BN-11515
CA-2014-153976;3/10/2014;8/10/2014;1;BP-11290
CA-2016-162901;28/3/2016;31/3/2016;3;AS-10045
CA-2017-162978;4/5/2017;9/5/2017;2;LW-16990
US-2014-160444;5/7/2014;5/7/2014;4;DC-12850
CA-2016-145247;5/5/2016;7/5/2016;3;ND-18370
CA-2017-160045;26/4/2017;27/4/2017;3;LB-16735
US-2014-151925;26/9/2014;1/10/2014;1;KT-16465
CA-2017-125199;19/10/2017;25/10/2017;2;HM-14860
US-2017-155425;10/11/2017;11/11/2017;3;AB-10600
CA-2017-133249;8/7/2017;11/7/2017;3;SZ-20035
US-2015-103471;24/12/2015;28/12/2015;2;JR-15670
CA-2017-136672;7/3/2017;12/3/2017;2;MG-17890
US-2014-157021;1/4/2014;6/4/2014;1;KM-16720
CA-2015-120362;14/9/2015;19/9/2015;2;CA-12265
CA-2014-126361;4/8/2014;9/8/2014;1;VD-21670
US-2016-100566;3/9/2016;9/9/2016;2;JK-16120
US-2016-108504;5/2/2016;5/2/2016;4;PP-18955
CA-2017-124828;3/7/2017;4/7/2017;3;YS-21880
US-2017-117247;9/10/2017;14/10/2017;2;CK-12760
CA-2016-124485;24/11/2016;26/11/2016;3;NC-18340
CA-2016-159212;1/11/2016;5/11/2016;2;KM-16375
US-2016-161396;19/4/2016;25/4/2016;2;GM-14455
US-2014-118486;6/4/2014;8/4/2014;3;SD-20485
CA-2016-130407;2/9/2016;6/9/2016;2;KD-16270
US-2016-122245;25/9/2016;30/9/2016;2;AB-10105
CA-2017-105144;4/11/2017;11/11/2017;2;SZ-20035
CA-2016-136329;9/7/2016;13/7/2016;2;JD-15895
CA-2014-146640;30/6/2014;5/7/2014;2;HA-14905
CA-2017-115994;28/1/2017;31/1/2017;1;BT-11305
CA-2015-126697;21/9/2015;24/9/2015;3;SV-20815
CA-2015-124800;26/9/2015;30/9/2015;2;RW-19540
US-2015-164448;31/10/2015;4/11/2015;1;DK-12835
CA-2017-122700;26/11/2017;30/11/2017;2;LT-17110
CA-2014-120768;19/12/2014;21/12/2014;1;IM-15070
US-2016-153129;26/12/2016;30/12/2016;2;FP-14320
CA-2017-106852;20/6/2017;27/6/2017;2;ST-20530
CA-2015-139731;15/10/2015;15/10/2015;4;JE-15745
CA-2017-122735;12/4/2017;15/4/2017;1;BD-11320
CA-2017-128160;19/12/2017;24/12/2017;1;MM-17920
CA-2017-117695;5/8/2017;8/8/2017;3;PW-19030
CA-2015-166135;1/10/2015;6/10/2015;2;SC-20440
CA-2016-133725;23/5/2016;28/5/2016;2;KL-16645
CA-2017-102337;13/6/2017;16/6/2017;3;SD-20485
US-2014-112564;23/4/2014;24/4/2014;3;TS-21160
CA-2015-145821;1/5/2015;7/5/2015;2;JB-15400
US-2015-160150;19/7/2015;20/7/2015;3;TS-21085
CA-2016-133711;26/11/2016;29/11/2016;3;MC-17425
CA-2017-148474;12/6/2017;19/6/2017;2;ME-17320
CA-2015-111297;17/8/2015;21/8/2015;2;SC-20440
CA-2016-123722;25/9/2016;1/10/2016;2;NH-18610
CA-2014-155271;4/5/2014;4/5/2014;4;AA-10480
CA-2015-119907;1/12/2015;8/12/2015;2;LC-17140
US-2016-128902;11/3/2016;15/3/2016;2;MB-18085
CA-2016-152289;26/8/2016;28/8/2016;3;LC-16930
US-2016-104794;16/12/2016;19/12/2016;3;KD-16495
CA-2014-151708;8/8/2014;14/8/2014;2;MB-17305
CA-2015-100769;16/5/2015;16/5/2015;4;TH-21550
CA-2017-139199;9/12/2017;13/12/2017;2;DK-12835
US-2015-161466;24/9/2015;27/9/2015;1;ON-18715
CA-2017-164959;11/7/2017;15/7/2017;2;KN-16390
US-2015-105676;1/12/2015;2/12/2015;4;NM-18520
CA-2016-113138;19/11/2016;25/11/2016;2;NP-18685
US-2017-104955;19/3/2017;24/3/2017;2;CG-12040
CA-2016-121958;13/11/2016;17/11/2016;2;CS-12505
CA-2017-121468;19/11/2017;20/11/2017;3;KD-16345
US-2016-108455;2/12/2016;8/12/2016;2;MK-18160
CA-2017-101210;25/8/2017;28/8/2017;1;DW-13540
US-2016-108098;14/10/2016;18/10/2016;2;CP-12340
CA-2014-119032;27/11/2014;3/12/2014;2;MS-17770
CA-2015-140410;3/11/2015;7/11/2015;2;CM-12655
CA-2014-136280;29/11/2014;6/12/2014;2;Co-12640
CA-2017-151911;30/4/2017;5/5/2017;1;DL-13495
CA-2017-166436;24/11/2017;28/11/2017;2;TS-21370
CA-2017-139661;30/10/2017;3/11/2017;2;JW-15220
CA-2014-123925;17/12/2014;19/12/2014;1;RF-19840
CA-2017-152485;4/9/2017;8/9/2017;2;JD-15790
CA-2016-141586;17/10/2016;20/10/2016;3;NK-18490
CA-2017-130386;12/11/2017;18/11/2017;2;NG-18430
CA-2016-100468;24/11/2016;1/12/2016;2;AT-10435
CA-2015-153388;1/8/2015;7/8/2015;2;PC-19000
CA-2017-154935;24/12/2017;29/12/2017;2;AR-10540
CA-2016-134208;17/9/2016;23/9/2016;2;CS-12505
CA-2017-108294;10/12/2017;10/12/2017;4;LS-16975
CA-2017-103611;12/9/2017;15/9/2017;3;JM-15535
CA-2017-100384;24/6/2017;1/7/2017;2;NH-18610
CA-2017-112809;18/8/2017;22/8/2017;2;RA-19915
US-2017-160759;11/12/2017;17/12/2017;2;AI-10855
CA-2017-148446;10/12/2017;14/12/2017;1;MC-17845
CA-2014-111059;3/2/2014;6/2/2014;1;TB-21400
CA-2017-116204;11/2/2017;14/2/2017;1;VW-21775
CA-2017-109946;16/4/2017;21/4/2017;2;PL-18925
CA-2015-144806;6/12/2015;11/12/2015;2;GH-14425
CA-2016-122392;22/7/2016;27/7/2016;2;CJ-12010
CA-2015-148432;7/11/2015;10/11/2015;1;MC-18130
CA-2015-103793;26/3/2015;31/3/2015;2;BV-11245
CA-2017-159884;31/8/2017;5/9/2017;2;JF-15490
CA-2016-139885;4/12/2016;8/12/2016;2;EB-13840
CA-2017-124086;10/2/2017;14/2/2017;2;MP-18175
CA-2016-112389;29/10/2016;2/11/2016;2;JM-15655
CA-2017-121888;15/9/2017;17/9/2017;1;CL-11890
CA-2014-166884;11/3/2014;16/3/2014;1;CK-12205
CA-2014-107181;4/2/2014;8/2/2014;2;DB-13270
CA-2014-150245;31/12/2014;4/1/2015;1;PC-18745
CA-2015-111395;23/11/2015;27/11/2015;2;VB-21745
CA-2014-134278;6/7/2014;8/7/2014;3;EP-13915
US-2017-124926;13/11/2017;18/11/2017;1;ME-17320
CA-2016-159345;17/6/2016;22/6/2016;2;IG-15085
CA-2014-130274;3/5/2014;5/5/2014;3;JS-15940
CA-2017-158386;16/10/2017;21/10/2017;2;BO-11425
CA-2015-111507;6/2/2015;13/2/2015;2;VW-21775
CA-2017-120761;4/9/2017;8/9/2017;2;AB-10150
CA-2016-109176;9/5/2016;15/5/2016;2;JW-16075
CA-2015-112116;16/3/2015;18/3/2015;1;JE-15475
CA-2016-126809;9/4/2016;13/4/2016;2;EB-13750
CA-2014-105172;4/4/2014;9/4/2014;2;PK-18910
CA-2017-107293;5/9/2017;6/9/2017;3;CS-12400
US-2017-102890;30/6/2017;30/6/2017;4;SG-20470
CA-2015-158554;9/11/2015;9/11/2015;4;CM-12190
CA-2014-116239;4/3/2014;4/3/2014;4;CL-12565
CA-2015-132101;19/3/2015;25/3/2015;2;JO-15550
CA-2015-129112;29/11/2015;30/11/2015;3;AW-10840
US-2017-152002;11/6/2017;11/6/2017;4;DV-13465
CA-2017-165029;26/11/2017;30/11/2017;2;AH-10075
US-2014-157385;23/11/2014;25/11/2014;3;SC-20095
CA-2014-101602;15/12/2014;18/12/2014;3;MC-18100
CA-2016-109057;22/4/2016;27/4/2016;2;TT-21460
CA-2016-154403;23/5/2016;27/5/2016;2;AP-10720
CA-2016-102456;27/2/2016;1/3/2016;3;DL-12865
CA-2015-131338;9/8/2015;12/8/2015;3;NP-18325
CA-2016-109911;12/5/2016;16/5/2016;2;VG-21805
US-2016-132423;15/4/2016;19/4/2016;2;MY-18295
CA-2015-122826;23/6/2015;25/6/2015;1;RD-19480
CA-2014-117317;19/10/2014;19/10/2014;4;JF-15490
CA-2015-118423;24/3/2015;27/3/2015;3;DP-13390
CA-2017-149181;8/5/2017;12/5/2017;2;MD-17350
CA-2017-132234;16/10/2017;18/10/2017;3;MY-17380
CA-2017-158876;19/11/2017;21/11/2017;1;AB-10150
CA-2016-164672;8/5/2016;13/5/2016;1;GB-14530
US-2016-132857;11/12/2016;17/12/2016;2;CA-12775
CA-2017-116645;30/11/2017;4/12/2017;2;ME-17725
US-2016-115819;19/4/2016;24/4/2016;1;JO-15280
CA-2014-156349;26/5/2014;30/5/2014;2;ML-17395
CA-2017-138380;21/12/2017;25/12/2017;2;YS-21880
US-2016-113509;15/3/2016;19/3/2016;2;PL-18925
CA-2015-130022;10/8/2015;16/8/2015;2;JK-16120
US-2016-118780;10/9/2016;14/9/2016;1;PN-18775
CA-2017-108560;8/7/2017;15/7/2017;2;JC-15385
CA-2015-157084;19/12/2015;24/12/2015;2;JG-15160
CA-2015-164539;16/11/2015;22/11/2015;2;PO-19180
CA-2015-143119;24/9/2015;30/9/2015;2;MC-17275
CA-2017-101049;21/6/2017;25/6/2017;1;AS-10240
CA-2016-106530;8/5/2016;8/5/2016;4;CL-12565
CA-2014-168984;26/11/2014;2/12/2014;2;NW-18400
CA-2016-157266;26/5/2016;1/6/2016;2;TB-21280
US-2014-134712;29/11/2014;4/12/2014;2;BS-11380
CA-2015-111829;19/3/2015;20/3/2015;3;FH-14365
CA-2015-105221;1/11/2015;3/11/2015;3;VM-21685
CA-2015-120341;26/9/2015;29/9/2015;1;SF-20200
CA-2014-135699;29/8/2014;29/8/2014;4;HH-15010
US-2017-132444;18/11/2017;21/11/2017;3;CD-12280
CA-2014-127159;12/5/2014;15/5/2014;3;HL-15040
CA-2017-161809;20/1/2017;26/1/2017;2;TH-21100
CA-2017-127285;30/10/2017;6/11/2017;2;MM-18055
CA-2017-144526;30/4/2017;6/5/2017;2;QJ-19255
CA-2016-128531;24/11/2016;26/11/2016;1;NS-18505
US-2015-157154;10/1/2015;15/1/2015;2;MM-17920
CA-2017-159457;19/10/2017;26/10/2017;2;RD-19480
CA-2016-107615;22/3/2016;25/3/2016;3;RB-19645
CA-2017-111647;3/7/2017;7/7/2017;2;RD-19585
CA-2015-150560;11/12/2015;12/12/2015;3;SW-20455
CA-2015-143077;17/9/2015;21/9/2015;2;SF-20965
CA-2016-122728;18/5/2016;24/5/2016;2;EB-13930
CA-2014-122882;7/9/2014;13/9/2014;2;SB-20290
US-2016-101497;29/9/2016;1/10/2016;1;PS-18760
CA-2016-147585;7/11/2016;12/11/2016;2;CB-12535
CA-2017-149489;24/4/2017;27/4/2017;3;DK-12835
CA-2017-143798;10/12/2017;12/12/2017;3;AW-10840
CA-2014-142839;16/8/2014;20/8/2014;2;TS-21610
CA-2017-129833;9/12/2017;15/12/2017;2;HF-14995
US-2016-154361;14/3/2016;19/3/2016;2;HZ-14950
US-2016-158708;26/6/2016;29/6/2016;1;AB-10255
CA-2015-156335;25/9/2015;28/9/2015;1;PO-19195
CA-2015-148376;27/12/2015;31/12/2015;2;AG-10900
CA-2014-135657;3/6/2014;7/6/2014;1;SC-20725
CA-2015-114069;13/7/2015;15/7/2015;1;ND-18370
CA-2014-139857;2/2/2014;6/2/2014;2;CD-12790
CA-2016-106306;8/3/2016;8/3/2016;4;PG-18820
CA-2015-100545;22/11/2015;26/11/2015;2;IM-15070
CA-2017-123491;30/10/2017;5/11/2017;2;JK-15205
CA-2015-145401;30/1/2015;4/2/2015;2;JP-15520
US-2017-124968;8/9/2017;13/9/2017;1;MM-18055
CA-2017-104003;7/10/2017;13/10/2017;2;DC-13285
CA-2016-154788;30/4/2016;4/5/2016;2;JL-15835
CA-2016-169943;19/5/2016;24/5/2016;2;BN-11515
US-2015-123218;20/12/2015;25/12/2015;2;KD-16345
CA-2015-127453;19/12/2015;20/12/2015;3;JK-15370
US-2017-164056;29/4/2017;4/5/2017;1;FM-14215
CA-2016-106894;7/2/2016;7/2/2016;4;CA-12265
CA-2014-125136;28/9/2014;3/10/2014;2;KD-16495
US-2016-131149;10/7/2016;14/7/2016;2;LH-17155
CA-2017-101483;29/7/2017;1/8/2017;1;AG-10675
CA-2015-130204;3/9/2015;9/9/2015;2;DB-13120
CA-2014-110527;9/8/2014;16/8/2014;2;ED-13885
CA-2017-152807;30/10/2017;3/11/2017;2;MC-18100
CA-2014-133270;6/6/2014;9/6/2014;3;BM-11785
CA-2016-155670;13/8/2016;17/8/2016;1;EM-14065
US-2014-157406;25/4/2014;29/4/2014;2;DA-13450
CA-2015-139094;22/11/2015;27/11/2015;2;MO-17800
CA-2017-168837;14/10/2017;17/10/2017;3;JW-15955
CA-2017-116715;2/12/2017;5/12/2017;3;VW-21775
CA-2015-135622;8/12/2015;11/12/2015;1;TT-21460
US-2015-107349;13/7/2015;15/7/2015;3;SL-20155
CA-2014-139017;11/5/2014;17/5/2014;2;RM-19375
CA-2014-141817;5/1/2014;12/1/2014;2;MB-18085
CA-2015-130785;5/9/2015;9/9/2015;2;AG-10900
CA-2016-110254;4/8/2016;8/8/2016;2;ML-17755
US-2014-158057;22/3/2014;26/3/2014;2;CC-12685
CA-2017-146024;2/3/2017;8/3/2017;2;SC-20770
CA-2016-129686;27/11/2016;29/11/2016;1;GG-14650
CA-2014-118976;28/4/2014;3/5/2014;2;MY-18295
CA-2015-105347;24/11/2015;28/11/2015;2;DP-13000
CA-2016-124667;11/11/2016;16/11/2016;2;BD-11770
CA-2015-111094;9/7/2015;13/7/2015;2;CB-12535
CA-2017-166317;22/9/2017;26/9/2017;2;JE-15610
CA-2015-154326;15/2/2015;19/2/2015;2;RP-19855
CA-2014-102008;30/9/2014;4/10/2014;2;RA-19915
CA-2014-120474;1/12/2014;3/12/2014;3;RP-19390
CA-2014-104773;8/12/2014;13/12/2014;2;TB-21175
CA-2016-140774;5/9/2016;10/9/2016;2;BE-11455
US-2017-139465;27/8/2017;30/8/2017;3;MR-17545
CA-2016-100965;7/7/2016;11/7/2016;2;RM-19375
CA-2016-121034;8/8/2016;10/8/2016;1;JF-15565
CA-2016-149461;13/11/2016;19/11/2016;2;AS-10135
CA-2017-158379;22/9/2017;26/9/2017;1;JA-15970
US-2016-116729;25/12/2016;28/12/2016;3;GK-14620
CA-2016-164938;11/2/2016;13/2/2016;3;PB-19210
CA-2016-165484;23/10/2016;29/10/2016;2;HK-14890
CA-2014-132612;9/6/2014;11/6/2014;1;FO-14305
US-2017-161193;20/11/2017;26/11/2017;2;BT-11680
CA-2015-131597;14/9/2015;18/9/2015;2;SP-20620
CA-2015-164833;4/6/2015;4/6/2015;4;LL-16840
CA-2015-125423;13/12/2015;15/12/2015;1;MC-17575
US-2014-130379;25/5/2014;29/5/2014;2;JL-15235
CA-2016-168956;16/2/2016;20/2/2016;2;EA-14035
CA-2016-167507;22/12/2016;28/12/2016;2;SA-20830
CA-2016-109344;8/2/2016;11/2/2016;1;CH-12070
US-2015-140851;13/7/2015;15/7/2015;1;ND-18460
CA-2014-103373;18/5/2014;24/5/2014;2;BS-11755
CA-2017-145884;21/10/2017;21/10/2017;4;SL-20155
CA-2015-131422;5/11/2015;9/11/2015;2;GB-14530
CA-2017-162691;1/8/2017;7/8/2017;2;AS-10045
CA-2014-141278;21/6/2014;24/6/2014;3;RM-19375
CA-2017-122693;19/2/2017;21/2/2017;1;NH-18610
CA-2014-117345;1/8/2014;5/8/2014;2;BF-10975
CA-2016-157763;18/7/2016;23/7/2016;2;KH-16330
CA-2015-135391;9/2/2015;11/2/2015;1;FA-14230
US-2017-113852;29/7/2017;2/8/2017;2;GW-14605
US-2017-158512;12/1/2017;17/1/2017;1;DA-13450
CA-2017-128370;10/9/2017;10/9/2017;4;FH-14275
CA-2015-160472;20/7/2015;25/7/2015;1;RK-19300
CA-2014-114643;13/6/2014;17/6/2014;2;FM-14215
US-2017-158218;12/5/2017;15/5/2017;1;AC-10420
