Product ID;Product Name;IdCategory;IdSub-Category;Sales
TEC-MA-10002412;Cisco TelePresence System EX90 Videoconferencing Unit;3;16;22638.48
OFF-AR-10003183;Avery Fluorescent Highlighter Four-Color Set;2;7;8.016
OFF-PA-10002319;Xerox 1944;2;11;116.28
OFF-PA-10001246;Xerox 215;2;11;19.44
OFF-PA-10001815;Xerox 1885;2;11;192.16
FUR-FU-10001876;"Computer Room Manger, 14""";1;6;227.36
TEC-PH-10000673;Plantronics Voyager Pro HD - Bluetooth Headset;3;8;129.98
TEC-PH-10002075;AT&T EL51110 DECT;3;8;377.97
TEC-PH-10003691;BlackBerry Q10;3;8;377.97
OFF-SU-10000157;Compact Automatic Electric Letter Opener;2;15;477.24
TEC-AC-10004227;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;3;12;25.98
TEC-AC-10004127;SanDisk Cruzer 8 GB USB Flash Drive;3;12;27.168
FUR-CH-10002758;Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back;1;2;585.552
OFF-ST-10000532;Advantus Rolling Drawer Organizers;2;5;423.28
TEC-AC-10003709;Maxell 4.7GB DVD-R 5/Pack;3;12;0.99
OFF-BI-10003166;GBC Plasticlear Binding Covers;2;9;10.332
OFF-ST-10004835;Plastic Stacking Crates & Casters;2;5;8.928
OFF-AP-10000159;Belkin F9M820V08 8 Outlet Surge;2;10;34.384
OFF-AP-10001242;APC 7 Outlet Network SurgeArrest Surge Protector;2;10;32.192
TEC-AC-10003433;Maxell 4.7GB DVD+R 5/Pack;3;12;2.376
TEC-PH-10003187;Anker Astro Mini 3000mAh Ultra-Compact Portable Charger;3;8;23.988
OFF-FA-10002763;Advantus Map Pennant Flags and Round Head Tacks;2;14;7.9
OFF-PA-10004239;Xerox 1953;2;11;25.68
OFF-PA-10004782;Xerox 228;2;11;12.96
FUR-FU-10001185;Advantus Employee of the Month Certificate Frame, 11 x 13-1/2;1;6;185.58
OFF-PA-10003270;Xerox 1954;2;11;33.792
OFF-PA-10002421;Embossed Ink Jet Note Cards;2;11;108.336
OFF-PA-10002923;Xerox 1942;2;11;78.304
OFF-ST-10001128;Carina Mini System Audio Rack, Model AR050B;2;5;443.92
OFF-PA-10000520;Xerox 201;2;11;19.44
FUR-FU-10003832;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;1;6;56.28
FUR-FU-10000409;GE 4 Foot Flourescent Tube, 40 Watt;1;6;14.98
TEC-PH-10004389;Nokia Lumia 925;3;8;377.97
OFF-SU-10000946;Staple remover;2;15;31.92
FUR-FU-10001546;Dana Swing-Arm Lamps;1;6;17.088
OFF-PA-10000791;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;2;11;23.85
OFF-PA-10003739;Xerox 1969;2;11;11.56
FUR-FU-10000771;Eldon 200 Class Desk Accessories, Smoke;1;6;69.08
OFF-ST-10002615;Dual Level, Single-Width Filing Carts;2;5;310.12
OFF-PA-10000327;Xerox 1971;2;11;8.56
OFF-EN-10003286;Staple envelope;2;13;41.4
OFF-AR-10003772;Boston 16750 Black Compact Battery Pencil Sharpener;2;7;35
OFF-AR-10003338;"Eberhard Faber 3 1/2"" Golf Pencils";2;7;5.952
FUR-FU-10002116;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;1;6;70.71
FUR-CH-10000422;Global Highback Leather Tilter in Burgundy;1;2;90.99
FUR-FU-10002685;"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock";1;6;18.7
FUR-FU-10004963;Eldon 400 Class Desk Accessories, Black Carbon;1;6;26.25
OFF-BI-10000174;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;2;9;64.96
FUR-CH-10004875;Harbour Creations 67200 Series Stacking Chairs;1;2;113.888
FUR-FU-10000305;"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""";1;6;113.568
TEC-PH-10001459;Samsung Galaxy Mega 6.3;3;8;671.984
FUR-FU-10002445;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;1;6;18.96
OFF-PA-10000213;Xerox 198;2;11;15.936
FUR-CH-10001797;Safco Chair Connectors, 6/Carton;1;2;188.552
OFF-PA-10003848;Xerox 1997;2;11;20.736
FUR-FU-10000755;Eldon Expressions Mahogany Wood Desk Collection;1;6;24.96
FUR-FU-10000550;Stacking Trays by OIC;1;6;3.984
TEC-MA-10004521;Epson Perfection V600 Photo Scanner;3;16;206.991
OFF-BI-10003655;Durable Pressboard Binders;2;9;19
OFF-AP-10003779;Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection;2;10;207.48
OFF-FA-10002701;Alliance Rubber Bands;2;14;5.04
OFF-BI-10002799;"SlimView Poly Binder, 3/8""";2;9;8.288
OFF-AR-10003582;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;2;7;56.3
FUR-FU-10004666;DAX Clear Channel Poster Frame;1;6;29.16
OFF-EN-10002312;#10 Self-Seal White Envelopes;2;13;22.18
FUR-CH-10002320;Hon Pagoda Stacking Chairs;1;2;2054.272
OFF-AR-10001216;Newell 339;2;7;13.9
FUR-FU-10003247;36X48 HARDFLOOR CHAIRMAT;1;6;41.96
FUR-TA-10003837;Anderson Hickey Conga Table Tops & Accessories;1;4;24.368
TEC-PH-10002350;Apple EarPods with Remote and Mic;3;8;83.97
TEC-AC-10000397;Perixx PERIBOARD-512B, Ergonomic Split Keyboard;3;12;104.97
TEC-AC-10004001;Logitech Wireless Headset H600 Over-The-Head Design;3;12;214.95
OFF-PA-10001534;Xerox 230;2;11;45.36
FUR-FU-10002379;Eldon Econocleat Chair Mats for Low Pile Carpets;1;6;124.41
TEC-PH-10000526;Vtech CS6719;3;8;671.93
OFF-PA-10001977;Xerox 194;2;11;166.44
FUR-BO-10003660;Bush Cubix Collection Bookcases, Fully Assembled;1;1;220.98
OFF-BI-10001267;Universal Recycled Hanging Pressboard Report Binders, Letter Size;2;9;12.957
OFF-PA-10002741;Xerox 1980;2;11;25.68
OFF-PA-10001471;Strathmore Photo Frame Cards;2;11;21.93
TEC-MA-10001972;Okidata C331dn Printer;3;16;837.6
FUR-FU-10003464;"Seth Thomas 8 1/2"" Cubicle Clock";1;6;48.672
OFF-PA-10004438;Xerox 1907;2;11;49.12
FUR-FU-10004586;G.E. Longer-Life Indoor Recessed Floodlight Bulbs;1;6;13.28
TEC-PH-10004908;Panasonic KX TS3282W Corded phone;3;8;67.992
FUR-CH-10004495;Global Leather and Oak Executive Chair, Black;1;2;963.136
TEC-MA-10000418;Cubify CubeX 3D Printer Double Head Print;3;16;1799.994
OFF-BI-10004600;Ibico Ibimaster 300 Manual Binding System;2;9;735.98
OFF-BI-10004040;Wilson Jones Impact Binders;2;9;5.18
OFF-AR-10001615;Newell 34;2;7;59.52
TEC-PH-10001299;Polycom CX300 Desktop Phone USB VoIP phone;3;8;239.984
OFF-AR-10004260;Boston 1799 Powerhouse Electric Pencil Sharpener;2;7;181.86
OFF-EN-10004773;Staple envelope;2;13;74.352
OFF-BI-10001787;Wilson Jones Four-Pocket Poly Binders;2;9;20.928
OFF-ST-10002957;Sterilite Show Offs Storage Containers;2;5;12.672
OFF-FA-10001883;Alliance Super-Size Bands, Assorted Sizes;2;14;23.34
TEC-PH-10001644;BlueLounge Milo Smartphone Stand, White/Metallic;3;8;95.968
OFF-LA-10000407;Avery White Multi-Purpose Labels;2;3;39.84
TEC-AC-10000420;Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning;3;12;349.95
OFF-EN-10004846;Letter or Legal Size Expandable Poly String Tie Envelopes;2;13;12.768
OFF-SU-10003567;Stiletto Hand Letter Openers;2;15;15.36
OFF-ST-10002301;Tennsco Commercial Shelving;2;5;32.544
TEC-PH-10003095;Samsung HM1900 Bluetooth Headset;3;8;122.92
TEC-PH-10004912;Cisco SPA112 2 Port Phone Adapter;3;8;219.8
OFF-AR-10000799;Col-Erase Pencils with Erasers;2;7;18.24
OFF-PA-10004609;Xerox 221;2;11;20.736
TEC-PH-10003171;Plantronics Encore H101 Dual Earpieces Headset;3;8;44.95
OFF-AP-10000595;Disposable Triple-Filter Dust Bags;2;10;13.11
TEC-AC-10003399;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;3;12;36.24
TEC-MA-10002428;Fellowes Powershred HS-440 4-Sheet High Security Shredder;3;16;1704.89
TEC-PH-10001128;Motorola Droid Maxx;3;8;539.964
OFF-PA-10001033;Xerox 1893;2;11;262.336
TEC-AC-10000474;Kensington Expert Mouse Optical USB Trackball for PC or Mac;3;12;227.976
FUR-FU-10002963;Master Caster Door Stop, Gray;1;6;2.032
FUR-FU-10000193;Tenex Chairmats For Use with Hard Floors;1;6;129.92
OFF-BI-10000962;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";2;9;117.144
OFF-AP-10002867;Fellowes Command Center 5-outlet power strip;2;10;203.52
FUR-BO-10002916;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";1;1;435.999
FUR-TA-10004152;"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf";1;4;70.56
FUR-FU-10000672;"Executive Impressions 10"" Spectator Wall Clock";1;6;35.28
FUR-BO-10002598;Hon Metal Bookcases, Putty;1;1;141.96
OFF-PA-10004610;Xerox 1900;2;11;10.272
FUR-FU-10000320;OIC Stacking Trays;1;6;24.048
FUR-CH-10003535;Global Armless Task Chair, Royal Blue;1;2;384.174
FUR-FU-10003919;Eldon Executive Woodline II Cherry Finish Desk Accessories;1;6;65.424
OFF-PA-10000174;"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book";2;11;32.896
FUR-FU-10002703;"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""";1;6;128.9
TEC-PH-10002415;Polycom VoiceStation 500 Conference phone;3;8;471.92
OFF-AR-10000657;Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box;2;7;5.16
OFF-PA-10004996;"Speediset Carbonless Redi-Letter 7"" x 8 1/2""";2;11;16.496
OFF-PA-10003363;Xerox 204;2;11;45.36
TEC-AC-10002305;KeyTronic E03601U1 - Keyboard - Beige;3;12;72
TEC-AC-10000990;Imation Bio 2GB USB Flash Drive Imation Corp;3;12;655.9
FUR-BO-10001608;Hon Metal Bookcases, Black;1;1;193.0656
FUR-BO-10000112;Bush Birmingham Collection Bookcase, Dark Cherry;1;1;825.174
TEC-PH-10004120;AT&T 1080 Phone;3;8;657.552
OFF-BI-10003476;Avery Metallic Poly Binders;2;9;45.84
TEC-MA-10002859;Ativa MDM8000 8-Sheet Micro-Cut Shredder;3;16;287.968
OFF-AP-10001947;Acco 6 Outlet Guardian Premium Plus Surge Suppressor;2;10;29.312
OFF-LA-10001982;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;2;3;30
TEC-PH-10003484;Ooma Telo VoIP Home Phone System;3;8;604.752
OFF-PA-10000007;"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""";2;11;11.52
OFF-PA-10000552;Xerox 200;2;11;12.96
OFF-AR-10004062;Staples in misc. colors;2;7;104.8
OFF-ST-10000321;Akro Stacking Bins;2;5;7.89
TEC-AC-10002134;Rosewill 107 Normal Keys USB Wired Standard Keyboard;3;12;64.704
TEC-PH-10004071;PayAnywhere Card Reader;3;8;63.936
OFF-PA-10004039;Xerox 1882;2;11;89.568
OFF-AR-10001725;Boston Home & Office Model 2000 Electric Pencil Sharpeners;2;7;47.3
OFF-AR-10004269;Newell 31;2;7;4.13
OFF-BI-10003007;"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";2;9;155.12
OFF-SU-10002522;Acme Kleen Earth Office Shears;2;15;15.52
TEC-AC-10004859;Maxell Pro 80 Minute CD-R, 10/Pack;3;12;104.88
TEC-AC-10002558;Imation Swivel Flash Drive USB flash drive - 8 GB;3;12;9.096
FUR-FU-10001731;Acrylic Self-Standing Desk Frames;1;6;6.408
OFF-SU-10004782;"Elite 5"" Scissors";2;15;33.8
OFF-SU-10000432;Acco Side-Punched Conventional Columnar Pads;2;15;13.88
OFF-LA-10004409;Avery 492;2;3;11.52
OFF-ST-10001031;Adjustable Personal File Tote;2;5;39.072
OFF-LA-10000476;Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll;2;3;12.39
OFF-AR-10002987;Prismacolor Color Pencil Set;2;7;79.36
TEC-CO-10001571;Sharp 1540cs Digital Laser Copier;3;17;439.992
FUR-FU-10003026;Eldon Regeneration Recycled Desk Accessories, Black;1;6;15.488
OFF-ST-10001034;Eldon File Chest Portable File;2;5;79.4
TEC-AC-10000521;Verbatim Slim CD and DVD Storage Cases, 50/Pack;3;12;11.54
OFF-SU-10003002;Letter Slitter;2;15;5.04
TEC-PH-10000730;Samsung Galaxy S4 Active;3;8;499.99
FUR-CH-10004983;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;1;2;563.43
OFF-FA-10001332;"Acco Banker's Clasps, 5 3/4""-Long";2;14;6.912
TEC-AC-10001874;Logitech Wireless Anywhere Mouse MX for PC and Mac;3;12;335.944
OFF-BI-10000494;Acco Economy Flexible Poly Round Ring Binder;2;9;3.132
FUR-TA-10003469;Balt Split Level Computer Training Table;1;4;333
OFF-AR-10003179;Dixon Ticonderoga Core-Lock Colored Pencils;2;7;36.44
FUR-CH-10003606;SAFCO Folding Chair Trolley;1;2;102.592
FUR-CH-10003298;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;1;2;523.92
OFF-LA-10003537;Avery 515;2;3;25.06
OFF-PA-10000069;TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack;2;11;18.98
OFF-PA-10004733;Things To Do Today Spiral Book;2;11;19.008
TEC-AC-10004814;Logitech Illuminated Ultrathin Keyboard with Backlighting;3;12;170.97
OFF-SU-10002301;Serrated Blade or Curved Handle Hand Letter Openers;2;15;6.28
OFF-BI-10004318;Ibico EB-19 Dual Function Manual Binding System;2;9;691.96
FUR-FU-10004164;Eldon 300 Class Desk Accessories, Black;1;6;4.95
TEC-AC-10001539;Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology;3;12;447.944
TEC-PH-10002789;LG Exalt;3;8;124.792
OFF-BI-10004828;GBC Poly Designer Binding Covers;2;9;40.176
OFF-AR-10001770;Economy #2 Pencils;2;7;10.64
FUR-FU-10004904;"Eldon ""L"" Workstation Diamond Chairmat";1;6;151.96
FUR-FU-10002396;DAX Copper Panel Document Frame, 5 x 7 Size;1;6;40.256
TEC-AC-10002331;Maxell 74 Minute CDR, 10/Pack;3;12;48.9
TEC-AC-10001090;Micro Innovations Wireless Classic Keyboard with Mouse;3;12;47.984
FUR-BO-10004218;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;1;1;352.45
TEC-PH-10001619;LG G3;3;8;470.376
OFF-PA-10000246;Riverleaf Stik-Withit Designer Note Cubes;2;11;16.096
OFF-PA-10001461;HP Office Paper (20Lb. and 87 Bright);2;11;26.72
OFF-AR-10004165;Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow;2;7;5.472
OFF-EN-10001028;Staple envelope;2;13;28.752
TEC-PH-10003535;RCA ViSYS 25423RE1 Corded phone;3;8;159.984
FUR-FU-10001085;3M Polarizing Light Filter Sleeves;1;6;44.76
OFF-AR-10003481;Newell 348;2;7;7.872
OFF-PA-10002606;Xerox 1928;2;11;42.24
FUR-FU-10003731;Eldon Expressions Wood and Plastic Desk Accessories, Oak;1;6;39.92
OFF-AP-10001962;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;2;10;41.95
FUR-FU-10003798;"Ultra Door Kickplate, 8""H x 34""W";1;6;79.12
OFF-AR-10002704;Boston 1900 Electric Pencil Sharpener;2;7;14.98
TEC-AC-10002942;WD My Passport Ultra 1TB Portable External Hard Drive;3;12;345
TEC-MA-10001016;Canon PC170 Desktop Personal Copier;3;16;287.91
TEC-AC-10001553;Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack;3;12;101.94
FUR-FU-10001215;"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock";1;6;474.43
OFF-PA-10002499;Xerox 1890;2;11;97.88
TEC-PH-10003215;Jackery Bar Premium Fast-charging Portable Charger;3;8;95.84
OFF-LA-10002945;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;2;3;55.44
OFF-AR-10002766;Prang Drawing Pencil Set;2;7;20.016
TEC-PH-10004434;Cisco IP Phone 7961G VoIP phone - Dark gray;3;8;978.84
FUR-BO-10000711;Hon Metal Bookcases, Gray;1;1;638.82
OFF-BI-10001120;Ibico EPK-21 Electric Binding System;2;9;9449.95
OFF-AP-10004655;Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter;2;10;2.264
FUR-BO-10004360;Rush Hierlooms Collection Rich Wood Bookcases;1;1;160.98
TEC-AC-10000199;Kingston Digital DataTraveler 8GB USB 2.0;3;12;19.04
TEC-MA-10001127;"HP Designjet T520 Inkjet Large Format Printer - 24"" Color";3;16;2624.985
OFF-AR-10001227;Newell 338;2;7;8.82
FUR-CH-10000229;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;1;2;433.568
FUR-BO-10002853;O'Sullivan 5-Shelf Heavy-Duty Bookcases;1;1;81.94
OFF-PA-10004022;Hammermill Color Copier Paper (28Lb. and 96 Bright);2;11;9.99
OFF-PA-10004248;Xerox 1990;2;11;21.12
OFF-PA-10001363;Xerox 1933;2;11;24.56
OFF-BI-10003876;"Green Canvas Binder for 8-1/2"" x 14"" Sheets";2;9;128.4
OFF-EN-10004007;Park Ridge Embossed Executive Business Envelopes;2;13;62.28
FUR-BO-10003894;Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black;1;1;482.664
TEC-MA-10001570;Cisco Desktop Collaboration Experience DX650 IP Video Phone;3;16;385.8
FUR-FU-10003930;Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock;1;6;94.428
OFF-PA-10000232;Xerox 1975;2;11;15.552
OFF-AR-10001972;Newell 323;2;7;9.408
OFF-AR-10004587;Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606;2;7;19.83
OFF-AP-10001366;Staple holder;2;10;43.92
OFF-BI-10000216;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";2;9;11.673
TEC-MA-10001047;3D Systems Cube Printer, 2nd Generation, Magenta;3;16;9099.93
OFF-LA-10003720;Avery 487;2;3;3.69
TEC-MA-10003246;Hewlett-Packard Deskjet D4360 Printer;3;16;447.968
FUR-FU-10000175;DAX Wood Document Frame.;1;6;82.38
OFF-PA-10000556;Xerox 208;2;11;15.552
TEC-AC-10003237;Memorex Micro Travel Drive 4 GB;3;12;50.88
OFF-EN-10003068;#6 3/4 Gummed Flap White Envelopes;2;13;7.92
FUR-FU-10004053;DAX Two-Tone Silver Metal Document Frame;1;6;60.72
OFF-PA-10000565;Easy-staple paper;2;11;111.96
OFF-LA-10000414;Avery 503;2;3;51.75
OFF-AP-10002998;Holmes 99% HEPA Air Purifier;2;10;103.968
FUR-BO-10004690;O'Sullivan Cherrywood Estates Traditional Barrister Bookcase;1;1;384.944
OFF-AR-10002445;SANFORD Major Accent Highlighters;2;7;11.328
FUR-BO-10003546;Hon 4-Shelf Metal Bookcases;1;1;302.94
FUR-TA-10003392;Global Adaptabilities Conference Tables;1;4;842.94
OFF-AR-10003217;Newell 316;2;7;27.384
OFF-ST-10001932;Fellowes Staxonsteel Drawer Files;2;5;965.85
OFF-AR-10001761;Avery Hi-Liter Smear-Safe Highlighters;2;7;29.2
OFF-EN-10003567;"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box";2;13;43.96
OFF-PA-10003022;Xerox 1992;2;11;14.352
FUR-TA-10004442;Riverside Furniture Stanwyck Manor Table Series;1;4;344.22
OFF-ST-10000129;Fellowes Recycled Storage Drawers;2;5;333.09
OFF-PA-10004948;Xerox 190;2;11;24.9
OFF-PA-10001725;Xerox 1892;2;11;116.28
TEC-PH-10000213;Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black;3;8;173.656
OFF-PA-10000807;"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad";2;11;21.4
OFF-ST-10003805;24 Capacity Maxi Data Binder Racks, Pearl;2;5;1347.52
OFF-PA-10004353;Southworth 25% Cotton Premium Laser Paper and Envelopes;2;11;99.9
OFF-EN-10004206;Multimedia Mailers;2;13;325.86
OFF-LA-10003388;Avery 5;2;3;5.76
TEC-PH-10000193;Jensen SMPS-640 - speaker phone;3;8;110.352
FUR-FU-10002111;Master Caster Door Stop, Large Brown;1;6;36.4
OFF-ST-10000885;Fellowes Desktop Hanging File Manager;2;5;26.86
OFF-PA-10002709;Xerox 1956;2;11;65.78
FUR-FU-10003424;Nu-Dell Oak Frame;1;6;25.632
OFF-BI-10003718;GBC Therma-A-Bind 250T Electric Binding System;2;9;590.352
FUR-FU-10002508;Document Clip Frames;1;6;25.02
OFF-AP-10004052;Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk;2;10;7.9
OFF-PA-10003134;Xerox 1937;2;11;153.728
FUR-FU-10000719;DAX Cubicle Frames, 8-1/2 x 11;1;6;17.14
FUR-BO-10003893;Sauder Camden County Collection Library;1;1;586.398
TEC-CO-10001943;Canon PC-428 Personal Copier;3;17;1599.92
FUR-CH-10000749;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;1;2;579.136
OFF-PA-10003228;Xerox 1917;2;11;440.19
TEC-AC-10001542;SanDisk Cruzer 16 GB USB Flash Drive;3;12;27.552
TEC-AC-10004877;Imation 30456 USB Flash Drive 8GB;3;12;82.8
TEC-PH-10001305;Panasonic KX TS208W Corded phone;3;8;440.91
OFF-PA-10000483;Xerox 19;2;11;61.96
TEC-AC-10000487;SanDisk Cruzer 4 GB USB Flash Drive;3;12;15.576
TEC-AC-10002018;AmazonBasics 3-Button USB Wired Mouse;3;12;22.368
OFF-PA-10004381;14-7/8 x 11 Blue Bar Computer Printout Paper;2;11;115.296
OFF-EN-10001453;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";2;13;182.94
OFF-SU-10001212;Kleencut Forged Office Shears by Acme United Corporation;2;15;6.24
OFF-BI-10000201;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;2;9;1.476
TEC-AC-10004396;Logitech Keyboard K120;3;12;58.08
OFF-AR-10002467;Dixon Ticonderoga Pencils;2;7;4.768
FUR-FU-10002813;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;1;6;48.576
TEC-MA-10000752;Texas Instrument TI-15 Fraction Calculator;3;16;30.345
FUR-FU-10004845;Deflect-o EconoMat Nonstudded, No Bevel Mat;1;6;464.85
OFF-FA-10000840;OIC Thumb-Tacks;2;14;1.824
OFF-AR-10001231;Sanford EarthWrite Recycled Pencils, Medium Soft, #2;2;7;4.2
TEC-PH-10004875;PNY Rapid USB Car Charger - Black;3;8;9.588
FUR-CH-10001802;Hon Every-Day Chair Series Swivel Task Chairs;1;2;254.058
TEC-PH-10003356;SmartStand Mobile Device Holder, Assorted Colors;3;8;16.776
OFF-AP-10002670;Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors;2;10;69.48
OFF-FA-10003485;Staples;2;14;18.864
OFF-AP-10000390;Euro Pro Shark Stick Mini Vacuum;2;10;48.784
OFF-PA-10002764;Easy-staple paper;2;11;56.7
OFF-PA-10000143;Astroparche Fine Business Paper;2;11;10.56
TEC-MA-10000045;Zebra ZM400 Thermal Label Printer;3;16;2321.9
OFF-ST-10000136;Letter Size File;2;5;222.32
TEC-PH-10004522;Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black;3;8;210.564
TEC-PH-10002584;Samsung Galaxy S4;3;8;1502.376
FUR-CH-10004626;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;1;2;302.67
TEC-PH-10000562;Samsung Convoy 3;3;8;466.158
FUR-FU-10001025;Eldon Imàge Series Desk Accessories, Clear;1;6;17.496
OFF-LA-10004178;Avery 491;2;3;3.304
OFF-PA-10003797;Xerox 209;2;11;19.44
OFF-EN-10003448;Peel & Seel Recycled Catalog Envelopes, Brown;2;13;23.16
OFF-AP-10000938;Avanti 1.7 Cu. Ft. Refrigerator;2;10;706.86
OFF-SU-10004737;Acme Design Stainless Steel Bent Scissors;2;15;13.68
FUR-TA-10001691;Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops;1;4;136.464
TEC-MA-10003173;Hewlett-Packard 300S Scientific Calculator;3;16;52.44
OFF-LA-10000305;Avery 495;2;3;50.4
TEC-PH-10002583;iOttie HLCRIO102 Car Mount;3;8;39.98
OFF-AR-10003876;Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink;2;7;13.04
OFF-PA-10003063;EcoTones Memo Sheets;2;11;8
OFF-PA-10003302;Xerox 1906;2;11;85.056
TEC-MA-10000423;Texas Instruments TI-34 Scientific Calculator;3;16;105.552
TEC-AC-10004992;Kingston Digital DataTraveler 64GB USB 2.0;3;12;101.34
OFF-BI-10004099;GBC VeloBinder Strips;2;9;15.36
OFF-PA-10001215;Xerox 1963;2;11;26.4
TEC-AC-10003870;Logitech Z-906 Speaker sys - home theater - 5.1-CH;3;12;1649.95
OFF-AP-10000275;Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black;2;10;1640.7
FUR-FU-10003192;Luxo Adjustable Task Clamp Lamp;1;6;213.216
OFF-PA-10000859;Unpadded Memo Slips;2;11;6.368
OFF-AR-10000614;Barrel Sharpener;2;7;10.71
OFF-FA-10000089;Acco Glide Clips;2;14;19.6
FUR-TA-10001771;Bush Cubix Conference Tables, Fully Assembled;1;4;1478.272
FUR-CH-10002044;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum;1;2;419.136
FUR-TA-10001086;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;1;4;455.97
OFF-PA-10000048;Xerox 20;2;11;6.48
TEC-MA-10002109;HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax;3;16;209.986
OFF-PA-10003036;"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book";2;11;17.472
TEC-PH-10001870;Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5;3;8;36.738
OFF-ST-10002182;Iris 3-Drawer Stacking Bin, Black;2;5;83.56
TEC-PH-10001468;Panasonic Business Telephones KX-T7736;3;8;546.06
OFF-AR-10004010;Hunt Boston Vacuum Mount KS Pencil Sharpener;2;7;55.984
OFF-ST-10003572;Portfile Personal File Boxes;2;5;14.16
OFF-ST-10003994;"Belkin 19"" Center-Weighted Shelf, Gray";2;5;117.96
FUR-CH-10001545;Hon Comfortask Task/Swivel Chairs;1;2;273.552
FUR-FU-10004245;"Career Cubicle Clock, 8 1/4"", Black";1;6;60.84
OFF-EN-10002592;Peel & Seel Recycled Catalog Envelopes, Brown;2;13;57.9
OFF-AR-10000914;Boston 16765 Mini Stand Up Battery Pencil Sharpener;2;7;18.656
OFF-LA-10003498;Avery 475;2;3;44.4
TEC-MA-10003329;Vtech AT&T CL2940 Corded Speakerphone, Black;3;16;71.976
FUR-FU-10000747;Tenex B1-RE Series Chair Mats for Low Pile Carpets;1;6;91.96
TEC-PH-10004100;Griffin GC17055 Auxiliary Audio Cable;3;8;57.568
